name,zip_lat,zip_lon
KW2,58.34804230103692,-3.1642414786925293
KW3,58.328866777401444,-3.2733746430606985
KW5,58.34100601023178,-3.4032675263558074
KW6,58.26512389731075,-3.568933367162398
KW7,58.18440579876546,-3.533122531925162
KW8,58.14606288374351,-3.7742154030125743
KW9,58.06031844221026,-3.918603581748146
KW10,57.98031378216582,-3.9911240310651954
KW11,58.28413063033588,-4.094105204559477
KW12,58.412494995928604,-3.616407938661745
KW13,58.43988440078633,-3.90835513845687
KW14,58.5582902231993,-3.775369983974002
KW15,58.976596221547005,-2.9893187137480854
KW16,58.899157199538244,-3.263577751464859
KW17,59.09741930467819,-2.8701680299622603
RH1,51.23151334598062,-0.13243284778733597
RH2,51.22078260596909,-0.22056550479040468
RH3,51.231175626257006,-0.271210993053552
RH4,51.224591933175354,-0.35015757280576737
RH5,51.182887082227744,-0.35079827904111793
RH6,51.16810617178274,-0.16740787671210763
RH7,51.178600562834866,-0.02074246148637805
RH8,51.24520376405107,0.0021768091848190104
RH9,51.22798542301748,-0.060963501561104375
RH10,51.11539026813871,-0.12645857368521268
RH11,51.11016334692095,-0.21441448522740983
RH12,51.09611034627239,-0.35217289329589757
RH13,51.0136348825067,-0.3311495021865482
RH14,51.03775524833954,-0.5010618509067823
RH15,50.9598931843878,-0.12812405907072721
RH16,51.00795423866835,-0.08946641167635035
RH17,51.02621237134078,-0.12766653127103117
RH18,51.08480769867225,0.03013358705368394
RH19,51.11208720201779,-0.017821745657750528
RH20,50.93965220862322,-0.4912834755469552
HD1,53.64717772200548,-1.7896372660342486
HD2,53.67170413738284,-1.777440374118993
HD3,53.648510914377674,-1.8689219503375767
HD4,53.61598111175818,-1.782160942269847
HD5,53.65315964160771,-1.7371652562494664
HD6,53.70174669780487,-1.777762228066268
HD7,53.603854626636966,-1.9151430651926311
HD8,53.59437397588778,-1.6712230647281525
HD9,53.56118773342597,-1.8198185353098058
CM0,51.682217868614885,0.9042405313338978
CM1,51.757053335803505,0.40260490720636666
CM2,51.70512466818121,0.49802179412356046
CM3,51.73335841770359,0.5785577309632515
CM4,51.682346384544445,0.38577441619148933
CM5,51.7312196060509,0.25444951448083947
CM6,51.878963056765635,0.3556909973827141
CM7,51.93842331831499,0.4903953544221269
CM8,51.80992809928626,0.6368928342738721
CM9,51.74423008607891,0.7330219552218209
CM11,51.623751876194476,0.46564333617272274
CM12,51.61732371976823,0.4038894005613712
CM13,51.59789949668762,0.343148115844657
CM14,51.63374410781296,0.2605202953535567
CM15,51.65705051170502,0.3033824123575413
CM16,51.70279704010899,0.12105948877266465
CM17,51.77093179615957,0.17549888103202588
CM18,51.750710965568715,0.1076962512943997
CM19,51.75999727593959,0.05301419522357809
CM20,51.786214584808434,0.0977219883479942
CM21,51.81836056012239,0.129145082712436
CM22,51.864096594759225,0.2320974536995043
CM23,51.89509345832564,0.15240225668739352
CM24,51.89475309533563,0.2160497211352798
CM77,51.87548200007525,0.5728219505084944
PR1,53.75197929154269,-2.7121882760871467
PR2,53.784783438009306,-2.6876111728511294
PR3,53.88273308703497,-2.7238252410425368
PR4,53.7609584018281,-2.841828280654843
PR5,53.743075676565994,-2.6256993531788013
PR6,53.676031496244406,-2.5842493481408546
PR7,53.641482096425456,-2.673593725884738
PR8,53.63499775629315,-3.0440899709007034
PR9,53.67405034998066,-2.9525126548053224
PR25,53.69402286920734,-2.6902267883644835
PR26,53.677454356273614,-2.7618537861413675
AB10,57.13020983365874,-2.1257631992498833
AB11,57.14165239946344,-2.0348072852977586
AB12,57.08518764307236,-2.1356677099190584
AB13,57.111435384390646,-2.2451762250838505
AB14,57.10767187811152,-2.2962700212251614
AB15,57.14194895920102,-2.2112430537157937
AB16,57.16198813417931,-2.164676638908087
AB21,57.23669069434307,-2.2252351012831593
AB22,57.18945070816326,-2.1333377392862163
AB23,57.23673270067544,-2.069427819855749
AB24,57.16393689056034,-2.0871508051727616
AB25,57.15369757415745,-2.11854125475236
AB30,56.86687611450254,-2.4875981721429596
AB31,57.04626871100098,-2.5496312184060432
AB32,57.15374495991994,-2.382346410848844
AB33,57.22439779352166,-2.7758073175697415
AB34,57.07407156097575,-2.8547025479357346
AB35,57.00818614114425,-3.3039006922455925
AB36,57.19378325242345,-3.139318446854326
AB37,57.286849649681564,-3.3592899479813174
AB38,57.49084046875273,-3.260558613917948
AB39,56.97325378036975,-2.2633437283760864
AB41,57.38210534777578,-2.1030902824702107
AB42,57.50338829298033,-1.9282572444145063
AB43,57.638479229948395,-2.079042794973359
AB44,57.675572209043445,-2.490990914499017
AB45,57.64601373145951,-2.5612832220974537
AB51,57.291968858175395,-2.4420486986195313
AB52,57.3429298859417,-2.6227778008067344
AB53,57.52033330207285,-2.393547094229759
AB54,57.41481742986573,-2.833395501612234
AB55,57.49294897747527,-3.033732914664199
AB56,57.66188430844919,-2.9058002805007432
L1,53.40132839223275,-2.9800812504997314
L2,53.40709545690848,-2.9896354445153808
L3,53.39943935972929,-2.988620130505158
L4,53.43843304956936,-2.9586712860961146
L5,53.425085774805936,-2.979334369511946
L6,53.41966320511863,-2.949647353338226
L7,53.406041578886025,-2.9478585733054263
L8,53.389563265327006,-2.9623872453653695
L9,53.46226801840013,-2.948534406251058
L10,53.47522482165408,-2.9266566519040413
L11,53.45060843840156,-2.9124336266774904
L12,53.43772788124961,-2.892417722976914
L13,53.418916985557885,-2.921228050458198
L14,53.417674360073875,-2.8812987372189336
L15,53.397821828906814,-2.918525952604184
L16,53.398980501548536,-2.8835638413963065
L17,53.3716672640477,-2.9415552302910415
L18,53.37922585230414,-2.9049269517788736
L19,53.348342168476265,-2.9097024597882752
L20,53.45076287718023,-3.000528238791492
L21,53.47086783532708,-3.010195890276565
L22,53.472079136878236,-3.049020491021229
L23,53.493307122078974,-3.050516569693722
L24,53.32848271879595,-2.836120950594516
L25,53.37721034324774,-2.8648773060017088
L26,53.36551919498607,-2.8260795591744166
L27,53.38902845439698,-2.839267250032328
L28,53.43662314237477,-2.8658583219891933
L29,53.5141225709273,-2.9906823559340574
L30,53.485255157501676,-2.9700002868445554
L31,53.51707691504072,-2.9376222718453238
L32,53.477652994036234,-2.8921628063565668
L33,53.489454688368625,-2.8574501843895854
L34,53.44519268972533,-2.829352181324868
L35,53.40240964742289,-2.787759319626989
L36,53.413130844373626,-2.8396648614660176
L37,53.55426930238614,-3.0915406990573064
L38,53.521369404310455,-3.0638254350779173
L39,53.55827108548654,-2.919975548800015
L40,53.60806352190657,-2.8421622326888856
GU1,51.24551449595886,-0.5574489775812729
GU2,51.242711093957006,-0.5974832100591112
GU3,51.2442234458688,-0.6389247340504409
GU4,51.245601987390984,-0.5266244435380922
GU5,51.19415260564756,-0.5062331565405563
GU6,51.13729066301778,-0.48194924084193075
GU7,51.18823388422896,-0.6166331429056227
GU8,51.13797137258893,-0.6396863393293101
GU9,51.21998700662057,-0.7921866558669637
GU10,51.193993879654634,-0.7998009811751469
GU11,51.25626093957881,-0.7691248411648905
GU12,51.257199341487286,-0.7156851877083786
GU14,51.2919458786162,-0.7708128180622354
GU15,51.34068847637723,-0.7329138713633655
GU16,51.30776852071923,-0.7138807509292241
GU17,51.321493007596246,-0.8097887114975221
GU18,51.34711562731416,-0.6707100830764662
GU19,51.366395216499164,-0.7030499310777906
GU20,51.371109517728705,-0.6582689309367002
GU21,51.32614082948279,-0.5789110054109716
GU22,51.307509456945496,-0.5517137163033543
GU23,51.2952079339389,-0.49371154047503724
GU24,51.326264627819796,-0.6323013008593884
GU25,51.3991984564279,-0.5801167553401869
GU26,51.11301999693603,-0.7589083714477676
GU27,51.06990409581566,-0.7101649327833598
GU28,50.99084478001437,-0.6393581083068843
GU29,50.9794187340239,-0.7601013735180046
GU30,51.065747805736116,-0.807869231259641
GU31,50.987231353367825,-0.8873740469462201
GU32,51.0103647103598,-1.0129751540099443
GU33,51.06013535240306,-0.8945171308913334
GU34,51.1303353340091,-0.9892674878375802
GU35,51.125634010534206,-0.8590499615056418
GU46,51.33849824689379,-0.8328035756536647
GU47,51.35105760405007,-0.7932971221786732
GU51,51.285858891139775,-0.8408654974324905
GU52,51.262037906084124,-0.8315789367851492
NG1,52.95572876875114,-1.1504208847299158
NG2,52.932558214877844,-1.127618631169691
NG3,52.977148058693146,-1.119217429500891
NG4,52.97882862278444,-1.0781771353871117
NG5,53.01163955073133,-1.1401013796983062
NG6,53.010747449034,-1.1881007168432347
NG7,52.94965874770369,-1.177124578786544
NG8,52.96457093653842,-1.2171660847329602
NG9,52.92927120197214,-1.2459586391773148
NG10,52.896812543097795,-1.285207449702878
NG11,52.87727265616927,-1.1886505936305545
NG12,52.89707185934204,-1.0374007690332385
NG13,52.943860892928924,-0.8804335654897562
NG14,53.023305894196454,-1.0221285033214251
NG15,53.05868955509794,-1.2010775527734088
NG16,53.033366819582476,-1.2941777322597685
NG17,53.11967387264718,-1.2656922110296718
NG18,53.12846426359182,-1.1794313792639672
NG19,53.169716392609374,-1.2070040295303237
NG20,53.21902975756244,-1.1716759021626935
NG21,53.143654123993464,-1.1059278378687167
NG22,53.18004193248694,-0.9709494382437687
NG23,53.114471299323746,-0.8063757440846894
NG24,53.07007483069451,-0.7796573724045265
NG25,53.06960305882561,-0.9820150314707078
NG31,52.91455645680545,-0.629787047294486
NG32,52.95081595201115,-0.6485780383016411
NG33,52.82206403682309,-0.5750761378083985
NG34,52.95852316186764,-0.37348371958211996
NG90,52.92583358220161,-1.1891621233545457
IP1,52.07662757750244,1.134884782814486
IP2,52.04426336172451,1.13302179733614
IP3,52.03807497238352,1.190363281163338
IP4,52.06198274216568,1.1893811764226798
IP5,52.06599485877082,1.2420466798333731
IP6,52.13628792637241,1.129011799854207
IP7,52.080581569620556,0.9296304262647681
IP8,52.06771027093963,1.0558740215790052
IP9,51.98491564629922,1.1588359637196035
IP10,52.01854234065102,1.2771524152299372
IP11,51.96395748051651,1.3374541114187115
IP12,52.081678255787,1.4440960587580873
IP13,52.20058481794706,1.3205028916853838
IP14,52.21350042128179,1.0605258236473403
IP15,52.146758777526784,1.6001722052851135
IP16,52.20897413412419,1.5986937605202103
IP17,52.241952664372455,1.51845716716712
IP18,52.32781951534071,1.6699915840162485
IP19,52.34063853995933,1.4794463813059102
IP20,52.410758903146174,1.3345906531990475
IP21,52.36166836754181,1.2392132108805578
IP22,52.379369697468604,1.0151972812607382
IP23,52.29813983948536,1.1288748629248595
IP24,52.42768790237976,0.7681251035085672
IP25,52.59340758941229,0.8312726088836696
IP26,52.515539773558714,0.5927276467516082
IP27,52.42579617098322,0.5826247072143819
IP28,52.32863031210548,0.5527875930156485
IP29,52.18665847374836,0.6574256885125633
IP30,52.19683465923759,0.8278865332441332
IP31,52.301874469461325,0.8321690760335804
IP32,52.252033212032565,0.727053182787724
IP33,52.24084927119528,0.6994572863284076
HP1,51.76646519897161,-0.5096592970338819
HP2,51.78001942093265,-0.4600917741487036
HP3,51.7254441719843,-0.4892670697750535
HP4,51.787216255894116,-0.566102898307363
HP5,51.71870729651536,-0.6060175626216293
HP6,51.683480027618714,-0.6129282803151186
HP7,51.65801004150643,-0.6323853378076086
HP8,51.64203282627271,-0.566087302279856
HP9,51.60866744839233,-0.6309850717655072
HP10,51.61045765071457,-0.6951634809719982
HP11,51.61985886044859,-0.7450547878485781
HP12,51.62908522636402,-0.786099645139872
HP13,51.638222579483056,-0.7430835123071589
HP14,51.652702948299535,-0.8502098026604133
HP15,51.663590951665675,-0.7144345739260332
HP16,51.70808636297787,-0.7196546065962675
HP17,51.771058689761,-0.860967961292632
HP18,51.82264001337352,-0.9987387747274427
HP19,51.82622853616532,-0.8322205995151041
HP20,51.820052699430775,-0.797738529409342
HP21,51.80266075404707,-0.8050685238445862
HP22,51.83248314254528,-0.7980372251942451
HP23,51.79914711815531,-0.6649550871947874
HP27,51.71837040512836,-0.8391918296052722
EN1,51.655778783913014,-0.06448652998488157
EN2,51.672222536056395,-0.10356809800091483
EN3,51.65928543998038,-0.031477790601807075
EN4,51.65962050878351,-0.15845199950579913
EN5,51.6588450052115,-0.21237822612186083
EN6,51.70196067252355,-0.17931097439282057
EN7,51.7099472302276,-0.07665401070315699
EN8,51.70062319007566,-0.03233043661311728
EN9,51.70641459718491,0.02535815022008116
EN10,51.738528798556885,-0.0406186928790315
EN11,51.76344082763878,-0.01647781768795514
DN1,53.52503089777024,-1.1309930564831665
DN2,53.53859857547924,-1.099086660962822
DN3,53.54293494998369,-1.044934988937054
DN4,53.502912594830484,-1.1166403724750849
DN5,53.54735363808016,-1.2087127595298621
DN6,53.61563994475777,-1.1695959765687567
DN7,53.58052061254729,-0.9994473846776537
DN8,53.60849735268183,-0.9296295556820235
DN9,53.50929194725133,-0.8752999202848641
DN10,53.42741735761679,-0.9357826482870819
DN11,53.44805728750708,-1.1006427208999339
DN12,53.476543607061274,-1.2255407224026336
DN14,53.705826431380125,-0.9140712545580266
DN15,53.64481324336425,-0.6200064162575274
DN16,53.56624155737193,-0.6158446198006083
DN17,53.58649353667416,-0.74875146273805
DN18,53.66801966767346,-0.46177663867103746
DN19,53.69062058531044,-0.3388416409094444
DN20,53.56730041594133,-0.494500740570862
DN21,53.427895468792876,-0.6509093679007363
DN22,53.32206642289926,-0.9067252398645542
DN31,53.58734624440559,-0.08487088771741812
DN32,53.557606651307445,-0.06981564918962764
DN33,53.537817510140734,-0.09763506653508842
DN34,53.55690895748848,-0.11705987089349945
DN35,53.561198069679776,-0.014326594082018763
DN36,53.49443803794227,0.0019113416528834695
DN37,53.524890429353704,-0.18932040246258416
DN38,53.55720791928322,-0.38084321849281527
DN39,53.61812207245138,-0.3405562766376085
DN40,53.641207996267674,-0.23450327258654768
DN41,53.5900144418269,-0.19590630996304143
BL0,53.656833060099956,-2.295663247381941
BL1,53.598059035935094,-2.4605365065385936
BL2,53.59289281670436,-2.387640708734085
BL3,53.56354206094318,-2.42751526027284
BL4,53.54502751211786,-2.4012576335886355
BL5,53.551051741969346,-2.516941916004558
BL6,53.60296558690278,-2.5407687785504605
BL7,53.649546643682356,-2.435347128620315
BL8,53.62300826917572,-2.340970831736269
BL9,53.6011455338036,-2.279491489336559
NR1,52.62185752428636,1.3063813088200464
NR2,52.629253222047964,1.2757391844401438
NR3,52.64495675551859,1.2888826472805894
NR4,52.606894629982534,1.2469065039768144
NR5,52.64320830096891,1.2176497696735502
NR6,52.66279827713547,1.2756232502818137
NR7,52.64189920106762,1.3431564788094974
NR8,52.67696360302654,1.1932332015165616
NR9,52.64420050770477,1.0798743318042106
NR10,52.74698869496534,1.235829937156228
NR11,52.848315804292724,1.2534527263636979
NR12,52.7621201320899,1.4843959910577356
NR13,52.630061489728945,1.4934035183268835
NR14,52.56001204522264,1.4092900600843892
NR15,52.50410276243862,1.283542206827489
NR16,52.46867352476936,1.030383004778681
NR17,52.515654799782055,0.9680483930869772
NR18,52.566428860432964,1.0935185442504936
NR19,52.67655573349438,0.8955065761368661
NR20,52.74187503768197,0.9838285902041343
NR21,52.847939242793714,0.8498517670325285
NR22,52.89384657345212,0.853213869565875
NR23,52.95832855651167,0.8629351547103363
NR24,52.85938079915344,1.0558321869613023
NR25,52.934056706173266,1.068338835017507
NR26,52.941649622763514,1.2000763851476357
NR27,52.92505133146273,1.3080960466595588
NR28,52.82147798853255,1.4077237809076801
NR29,52.69887279449338,1.628881234436121
NR30,52.62123747978821,1.7117834302568937
NR31,52.563339252757075,1.6820956986683158
NR32,52.50635232503281,1.719573262823705
NR33,52.43871198234584,1.7177334642513873
NR34,52.42552582194264,1.5979923253538628
NR35,52.463019351472234,1.4182812420714728
WD3,51.651421571544105,-0.4890233886477028
WD4,51.70494857915681,-0.46491476498214157
WD5,51.71343192677147,-0.40892325318534123
WD6,51.65889685810923,-0.2818024431573454
WD7,51.68946318469959,-0.3021817183970665
WD17,51.66786800743721,-0.41465534744784777
WD18,51.64729970052692,-0.4177782807339564
WD19,51.63088275824936,-0.39011485821126074
WD23,51.64633834717977,-0.3568742629377166
WD24,51.67440175553699,-0.39684165843401376
WD25,51.683133280124174,-0.36962438257155933
M1,53.47681830382111,-2.234822756898811
M2,53.479586252637866,-2.244465813909488
M3,53.48407698051592,-2.2539469024775585
M4,53.48531759709645,-2.2281498148017342
M5,53.47930615731638,-2.2838903297178947
M6,53.49436433188457,-2.2995119767660532
M7,53.50579407921448,-2.266299444173054
M8,53.510374451705175,-2.2388923432318366
M9,53.52427964425073,-2.2144348464757173
M11,53.47928941065045,-2.183688773418425
M12,53.46596928711279,-2.202765919193372
M13,53.459847869540994,-2.2161983436117283
M14,53.44786847198231,-2.2254478586252606
M15,53.466565932642055,-2.2501882937289475
M16,53.45499624243033,-2.2663501379855227
M17,53.468829859498186,-2.3203245980029883
M18,53.460812527331996,-2.1693802560533872
M19,53.43589467631953,-2.1948753475499387
M20,53.420725102481995,-2.2347135985507856
M21,53.43515491077171,-2.272215028646625
M22,53.38513001894174,-2.2578383281391825
M23,53.39928846507633,-2.287192180376287
M24,53.55639578407664,-2.1960230993130416
M25,53.532896953612706,-2.2709799092377745
M26,53.56018400108983,-2.3375920019486975
M27,53.5155868160292,-2.332085294111387
M28,53.50872911834136,-2.4007059663608823
M29,53.49672677362857,-2.4553730376928518
M30,53.47998800340884,-2.378520416651147
M31,53.4233283790956,-2.404078283246715
M32,53.44909380336635,-2.3123129448664534
M33,53.42200153068577,-2.326926880713007
M34,53.4572337663728,-2.1218953505894262
M35,53.50474534491967,-2.1497919811447077
M38,53.5325718341245,-2.427738340034488
M40,53.503418387468145,-2.191235797226629
M41,53.45145471583699,-2.367629364015918
M43,53.48618408636743,-2.146484810072151
M44,53.445110541972966,-2.4353914740026315
M45,53.544148419804685,-2.29940869862049
M46,53.52583063100137,-2.4937579589240313
M50,53.47632997104168,-2.302476495622135
M90,53.36203498143775,-2.2778449986394143
UB1,51.51529626647383,-0.37061431099871495
UB2,51.49892143759572,-0.3754748716371967
UB3,51.50170938971822,-0.42749336981579283
UB4,51.527243355377706,-0.41052009156999314
UB5,51.54367877112984,-0.38043514219969754
UB6,51.538963706624955,-0.33899691750760125
UB7,51.49782722461945,-0.47185879468082
UB8,51.533828606864006,-0.47230178776886883
UB9,51.58471623202658,-0.4901048401473246
UB10,51.55287438321233,-0.4496455147817522
UB11,51.510876991146716,-0.4454283770217699
NN1,52.239597415953455,-0.8831430484913619
NN2,52.2705655516902,-0.8983519521022989
NN3,52.27076429112864,-0.840474050377532
NN4,52.21103304840623,-0.8903810674534431
NN5,52.250185667155534,-0.9407351523989462
NN6,52.348252714549325,-0.9643457932444195
NN7,52.21039197695534,-0.9097101419970418
NN8,52.30324282376933,-0.6960468515048511
NN9,52.33548091605646,-0.5970058111797948
NN10,52.28541326119787,-0.5818554449962053
NN11,52.21768674173347,-1.198206829114818
NN12,52.13048554130334,-1.0179072707025385
NN13,52.04009463979594,-1.143486943882869
NN14,52.41226581791361,-0.6538759239785047
NN15,52.377603759305195,-0.6935568897186789
NN16,52.40997656044098,-0.7179101952331797
NN17,52.528566537756625,-0.6285803998449847
NN18,52.47104850317811,-0.7050854867565982
NN29,52.247490036227056,-0.6635815087807305
TW1,51.449711441403835,-0.32468668343464074
TW2,51.44597499360963,-0.3561373442399319
TW3,51.46807357290828,-0.36439144914831245
TW4,51.464064294327976,-0.39050344025930606
TW5,51.48404776701978,-0.38993631390682965
TW6,51.470022971262196,-0.45631930886580474
TW7,51.4761891836748,-0.33721297587783805
TW8,51.48694311107871,-0.30749782920180413
TW9,51.47183181920658,-0.29361685135974297
TW10,51.44379668035016,-0.29233069276008283
TW11,51.422916088871,-0.33281859760568866
TW12,51.42200884180312,-0.36981774519196164
TW13,51.437154407751095,-0.4039943370236281
TW14,51.454008043843714,-0.42421321937912504
TW15,51.43041867266508,-0.4588489366238634
TW16,51.41410268182716,-0.41331431693860765
TW17,51.39970076151689,-0.4535348463975601
TW18,51.42650338418071,-0.5005584599283319
TW19,51.45541168405901,-0.5214238238504103
TW20,51.42445355314669,-0.5609369444628133
DG1,55.07467616973935,-3.532481403063915
DG2,55.02747976224221,-3.702403106364675
DG3,55.25364697220906,-3.856288127138099
DG4,55.3935784137476,-3.961572130031841
DG5,54.89838729900562,-3.7644321949390402
DG6,54.8173834165597,-4.06360937022184
DG7,55.04450439285038,-4.117095463023093
DG8,54.9306982660759,-4.5679643453921805
DG9,54.85131061758809,-5.014323109500661
DG10,55.343851912357216,-3.440228069606015
DG11,55.14425275537666,-3.3212971012949994
DG12,54.982843554624736,-3.2846740717661356
DG13,55.23188794842008,-3.0812475875575394
DG14,55.08744051399415,-2.997507138657366
DG16,55.00218036765043,-3.0775810435470365
PO1,50.800579655632674,-1.0965963105760177
PO2,50.82083144261524,-1.0881579195171684
PO3,50.818250256177535,-1.043557202406894
PO4,50.78139491473744,-1.0494677214651509
PO5,50.77731778950015,-1.0925627119183605
PO6,50.84478896363698,-1.067147192338869
PO7,50.90914474985775,-1.0671708364698438
PO8,50.93014125791747,-0.9969279260810977
PO9,50.874840881225595,-0.9656484238219499
PO10,50.8426395652224,-0.9226567588988767
PO11,50.793485122095774,-0.9753242207929779
PO12,50.78673047462465,-1.1441097533284126
PO13,50.80080366460666,-1.1949368371275093
PO14,50.826977607383384,-1.2377771132551751
PO15,50.87252048832735,-1.2314037508357416
PO16,50.846713385787716,-1.1508030429835328
PO17,50.88854191166847,-1.151283818493153
PO18,50.888520885224196,-0.8028901352111627
PO19,50.84083933248118,-0.7832982621998755
PO20,50.781858466027906,-0.7963178701582495
PO21,50.77613284998726,-0.7113658949667935
PO22,50.80119788951693,-0.6412961799872345
PO30,50.67424701497339,-1.3524044893357792
PO31,50.754241597659785,-1.3347119241726635
PO32,50.757869412903226,-1.263038489931313
PO33,50.7231674557488,-1.1821248637792936
PO34,50.728512416925824,-1.1061673575632773
PO35,50.682073894925566,-1.0744354339165059
PO36,50.66415356196165,-1.1625332143020377
PO37,50.62387542971059,-1.1753055373957273
PO38,50.6035507204043,-1.2740597499555046
PO39,50.667906203255384,-1.5690388846860708
PO40,50.68040512142378,-1.5164601691076518
PO41,50.70853218636346,-1.4646218790883805
LA1,54.04456244689495,-2.7943036570207607
LA2,54.049858160963375,-2.6060819230291976
